394.95%|25.63%|256.3MiB|1000MiB|project-sb-webflux-1
394.95%|25.63%|256.3MiB|1000MiB|project-sb-webflux-1
425.74%|25.81%|258.1MiB|1000MiB|project-sb-webflux-1
425.74%|25.81%|258.1MiB|1000MiB|project-sb-webflux-1
416.72%|25.80%|258MiB|1000MiB|project-sb-webflux-1
416.72%|25.80%|258MiB|1000MiB|project-sb-webflux-1
436.18%|25.80%|258MiB|1000MiB|project-sb-webflux-1
436.18%|25.80%|258MiB|1000MiB|project-sb-webflux-1
446.28%|25.79%|257.9MiB|1000MiB|project-sb-webflux-1
446.28%|25.79%|257.9MiB|1000MiB|project-sb-webflux-1
421.06%|25.80%|258MiB|1000MiB|project-sb-webflux-1
421.06%|25.80%|258MiB|1000MiB|project-sb-webflux-1
431.66%|25.80%|258MiB|1000MiB|project-sb-webflux-1
431.66%|25.80%|258MiB|1000MiB|project-sb-webflux-1
431.71%|25.80%|258MiB|1000MiB|project-sb-webflux-1
431.71%|25.80%|258MiB|1000MiB|project-sb-webflux-1
427.36%|26.00%|260MiB|1000MiB|project-sb-webflux-1
427.36%|26.00%|260MiB|1000MiB|project-sb-webflux-1
417.31%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
417.31%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
394.16%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
394.16%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
424.91%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
424.91%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
426.17%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
426.17%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
420.81%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
420.81%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
428.35%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
428.35%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
413.45%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
413.45%|26.13%|261.3MiB|1000MiB|project-sb-webflux-1
419.05%|26.14%|261.4MiB|1000MiB|project-sb-webflux-1
419.05%|26.14%|261.4MiB|1000MiB|project-sb-webflux-1
416.96%|26.21%|262.1MiB|1000MiB|project-sb-webflux-1
416.96%|26.21%|262.1MiB|1000MiB|project-sb-webflux-1
420.19%|26.21%|262.1MiB|1000MiB|project-sb-webflux-1
420.19%|26.21%|262.1MiB|1000MiB|project-sb-webflux-1
406.06%|26.21%|262.1MiB|1000MiB|project-sb-webflux-1
406.06%|26.21%|262.1MiB|1000MiB|project-sb-webflux-1
438.03%|26.23%|262.3MiB|1000MiB|project-sb-webflux-1
438.03%|26.23%|262.3MiB|1000MiB|project-sb-webflux-1
403.67%|26.43%|264.3MiB|1000MiB|project-sb-webflux-1
403.67%|26.43%|264.3MiB|1000MiB|project-sb-webflux-1
