317.19%|2.28%|22.77MiB|1000MiB|project-go-rest-1
317.19%|2.28%|22.77MiB|1000MiB|project-go-rest-1
307.30%|2.00%|20.04MiB|1000MiB|project-go-rest-1
307.30%|2.00%|20.04MiB|1000MiB|project-go-rest-1
328.91%|2.10%|20.96MiB|1000MiB|project-go-rest-1
328.91%|2.10%|20.96MiB|1000MiB|project-go-rest-1
305.25%|2.12%|21.25MiB|1000MiB|project-go-rest-1
305.25%|2.12%|21.25MiB|1000MiB|project-go-rest-1
340.51%|2.11%|21.11MiB|1000MiB|project-go-rest-1
340.51%|2.11%|21.11MiB|1000MiB|project-go-rest-1
352.96%|2.03%|20.27MiB|1000MiB|project-go-rest-1
352.96%|2.03%|20.27MiB|1000MiB|project-go-rest-1
294.02%|2.09%|20.94MiB|1000MiB|project-go-rest-1
294.02%|2.09%|20.94MiB|1000MiB|project-go-rest-1
265.45%|2.17%|21.68MiB|1000MiB|project-go-rest-1
265.45%|2.17%|21.68MiB|1000MiB|project-go-rest-1
273.96%|2.09%|20.89MiB|1000MiB|project-go-rest-1
273.96%|2.09%|20.89MiB|1000MiB|project-go-rest-1
337.94%|2.15%|21.47MiB|1000MiB|project-go-rest-1
337.94%|2.15%|21.47MiB|1000MiB|project-go-rest-1
329.54%|2.08%|20.79MiB|1000MiB|project-go-rest-1
329.54%|2.08%|20.79MiB|1000MiB|project-go-rest-1
335.98%|2.16%|21.63MiB|1000MiB|project-go-rest-1
335.98%|2.16%|21.63MiB|1000MiB|project-go-rest-1
327.40%|2.17%|21.69MiB|1000MiB|project-go-rest-1
327.40%|2.17%|21.69MiB|1000MiB|project-go-rest-1
313.68%|1.90%|19.04MiB|1000MiB|project-go-rest-1
313.68%|1.90%|19.04MiB|1000MiB|project-go-rest-1
312.74%|1.90%|18.95MiB|1000MiB|project-go-rest-1
312.74%|1.90%|18.95MiB|1000MiB|project-go-rest-1
314.62%|2.00%|20.02MiB|1000MiB|project-go-rest-1
314.62%|2.00%|20.02MiB|1000MiB|project-go-rest-1
308.59%|1.97%|19.67MiB|1000MiB|project-go-rest-1
308.59%|1.97%|19.67MiB|1000MiB|project-go-rest-1
221.98%|1.93%|19.3MiB|1000MiB|project-go-rest-1
221.98%|1.93%|19.3MiB|1000MiB|project-go-rest-1
